blocktime,Price
2022-01-01,0.9975025673754567
2022-01-02,0.998924344969678
2022-01-03,1.0087944999741827
2022-01-04,1.0110471304801465
2022-01-05,0.9997369155047913
2022-01-06,1.001521693962987
2022-01-07,0.9941090230675499
2022-01-08,1.0025241351807122
2022-01-09,0.986610304501032
2022-01-10,0.9799585319202162
2022-01-11,0.9956748220668149
2022-01-12,0.9990874217373297
2022-01-13,1.0005662902844916
2022-01-14,1.0010568880097541
2022-01-15,1.00471863996601
2022-01-16,1.0031611800574616
2022-01-17,1.0064973728617967
2022-01-18,1.0003879643898783
2022-01-19,1.00037616781245
2022-01-20,1.0052312429384682
2022-01-21,0.9955866023035285
2022-01-22,0.9968069286553158
2022-01-23,1.0109498266111185
2022-01-24,1.0183465545436867
2022-01-25,1.008953980362678
2022-01-26,1.0041243534442645
2022-01-27,1.0016227551093615
2022-01-28,0.9943009653566025
2022-01-29,0.9994410126447119
2022-01-30,1.0053021346644586
2022-01-31,0.9982554796557294
2022-02-01,1.000217504480501
